Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
56013,Female,Loyal Customer,44,Business travel,Business,2475,2,2,2,2,5,5,5,4,5,4,4,5,4,5,0,0,1
43452,Female,Loyal Customer,44,Business travel,Eco,679,4,4,3,3,2,2,4,4,4,4,4,3,4,2,0,0,1
125564,Male,Loyal Customer,41,Personal Travel,Eco,226,1,5,0,5,3,0,3,3,4,3,5,3,4,3,0,0,0
41483,Male,Loyal Customer,36,Business travel,Eco,1242,3,4,4,4,3,5,3,3,4,5,2,5,1,3,0,20,1
118092,Male,disloyal Customer,22,Business travel,Eco,1276,1,1,1,3,4,1,4,4,3,2,4,5,5,4,18,14,0
25206,Female,Loyal Customer,43,Business travel,Business,925,5,3,5,5,2,3,1,4,4,4,4,2,4,2,15,1,1
121130,Male,Loyal Customer,49,Business travel,Business,2370,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0,0,1
17914,Female,Loyal Customer,46,Business travel,Eco,789,4,4,4,4,2,4,1,4,4,4,4,1,4,5,0,0,1
76205,Male,Loyal Customer,37,Personal Travel,Eco,2422,1,4,1,4,2,1,2,2,4,2,3,4,5,2,0,0,0
57988,Male,Loyal Customer,52,Business travel,Business,3087,1,1,1,1,3,5,5,4,4,4,4,5,4,3,25,20,1
105360,Male,Loyal Customer,49,Business travel,Business,1942,4,2,4,4,5,5,5,4,4,4,4,3,4,4,41,25,1
34701,Male,Loyal Customer,46,Business travel,Business,3259,1,1,1,1,5,5,5,3,3,3,3,5,5,5,183,174,1
44484,Female,Loyal Customer,31,Personal Travel,Eco,692,1,5,1,3,2,1,2,2,3,4,4,3,5,2,47,51,0
59808,Male,Loyal Customer,35,Business travel,Business,937,3,4,3,4,4,2,3,3,3,3,3,1,3,4,25,16,0
107143,Female,Loyal Customer,54,Business travel,Business,3159,3,3,5,3,5,5,5,4,4,4,4,5,4,4,2,2,1
14835,Male,disloyal Customer,21,Business travel,Eco,261,3,0,3,2,3,3,3,3,4,5,1,1,2,3,128,129,0
60984,Female,Loyal Customer,60,Business travel,Business,888,5,5,5,5,2,5,4,4,4,4,4,4,4,5,0,9,1
71403,Male,disloyal Customer,17,Business travel,Eco,334,2,5,2,1,3,2,1,3,4,2,5,5,4,3,0,0,0
30774,Male,Loyal Customer,69,Personal Travel,Business,895,3,3,3,3,2,3,3,5,5,3,5,4,5,4,23,12,0
49787,Female,Loyal Customer,59,Business travel,Business,110,3,3,3,3,2,3,2,1,2,4,3,2,3,2,163,157,0
55095,Female,disloyal Customer,27,Business travel,Eco,979,2,2,2,3,1,2,3,1,4,1,4,2,3,1,21,10,0
84179,Female,Loyal Customer,39,Personal Travel,Eco Plus,231,3,2,0,3,3,0,3,3,2,1,2,3,3,3,0,0,0
63633,Female,Loyal Customer,23,Business travel,Business,2764,1,3,1,1,1,1,1,1,4,1,2,2,2,1,27,9,0
84386,Female,disloyal Customer,43,Business travel,Business,606,5,5,5,4,5,1,4,5,4,5,5,4,3,4,164,163,1
113295,Female,Loyal Customer,58,Business travel,Business,1519,2,2,4,2,5,5,4,5,5,4,5,5,5,4,0,0,1
64402,Female,disloyal Customer,44,Business travel,Eco Plus,1192,2,2,2,3,4,2,4,4,3,1,2,4,3,4,26,27,0
4941,Female,Loyal Customer,25,Personal Travel,Eco,268,2,0,2,3,4,2,4,4,3,3,1,5,3,4,0,0,0
36202,Female,Loyal Customer,40,Business travel,Eco,496,5,1,1,1,5,5,5,5,3,1,3,2,5,5,0,10,1
98984,Female,Loyal Customer,26,Personal Travel,Eco,543,3,4,3,2,4,3,1,4,5,5,4,5,5,4,37,30,0
43672,Male,Loyal Customer,31,Personal Travel,Eco,695,1,1,2,2,4,2,2,4,4,1,2,2,3,4,0,0,0
66329,Female,Loyal Customer,17,Business travel,Business,3983,4,4,4,4,4,4,4,4,3,2,5,5,5,4,0,0,1
73881,Female,Loyal Customer,39,Business travel,Business,2330,4,4,4,4,4,4,4,5,5,5,5,5,5,3,0,0,1
46985,Female,Loyal Customer,70,Personal Travel,Eco,776,3,4,3,3,5,5,4,3,3,3,3,3,3,4,0,0,0
72045,Female,Loyal Customer,49,Business travel,Business,2556,3,2,2,2,4,3,4,3,3,3,3,3,3,3,0,0,0
63157,Male,Loyal Customer,51,Business travel,Business,1604,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0,1
15766,Male,disloyal Customer,15,Business travel,Eco,198,3,1,3,3,2,3,2,2,1,4,4,4,4,2,124,95,0
123654,Female,Loyal Customer,42,Business travel,Business,2042,4,4,4,4,4,4,4,4,4,4,4,4,4,5,0,0,1
66554,Female,Loyal Customer,69,Personal Travel,Eco,328,3,0,3,3,2,4,4,5,5,3,5,5,5,4,0,0,0
50672,Female,Loyal Customer,68,Personal Travel,Eco,373,2,3,2,4,3,4,4,2,2,2,2,3,2,4,2,7,0
49933,Female,Loyal Customer,48,Business travel,Business,3260,3,3,4,3,4,4,3,3,3,3,3,3,3,1,0,0,0
112891,Female,disloyal Customer,25,Business travel,Eco,1390,2,2,2,3,1,2,1,1,4,2,4,3,3,1,25,14,0
105161,Male,Loyal Customer,56,Business travel,Eco,281,4,3,3,3,4,4,4,4,1,1,4,2,3,4,0,0,1
24870,Male,disloyal Customer,38,Business travel,Business,356,3,3,3,4,2,3,1,2,4,2,3,4,3,2,0,2,0
84294,Male,Loyal Customer,52,Business travel,Business,2202,3,3,3,3,2,5,4,5,5,5,5,3,5,5,52,26,1
22396,Female,Loyal Customer,33,Business travel,Business,1763,5,5,5,5,5,2,2,5,5,5,3,4,5,1,0,0,1
44109,Female,Loyal Customer,63,Personal Travel,Eco,473,4,4,4,2,5,1,1,1,1,4,1,4,1,4,0,0,0
20626,Female,Loyal Customer,59,Business travel,Business,3351,2,2,2,2,4,3,4,2,2,2,2,2,2,1,0,0,0
87903,Female,disloyal Customer,46,Business travel,Business,406,4,4,4,3,1,4,1,1,5,3,5,4,5,1,0,0,0
36485,Male,Loyal Customer,57,Business travel,Business,3140,3,5,5,5,4,3,3,3,3,3,3,3,3,4,12,0,0
68421,Male,Loyal Customer,21,Personal Travel,Eco,1045,3,4,3,1,2,3,4,2,5,1,5,3,4,2,0,0,0
88161,Male,disloyal Customer,27,Business travel,Business,271,2,2,2,4,3,2,3,3,5,5,5,5,4,3,0,0,0
7365,Female,Loyal Customer,42,Business travel,Business,3647,3,3,3,3,2,4,5,5,5,5,5,5,5,5,0,0,1
72064,Female,Loyal Customer,39,Business travel,Business,2556,3,3,3,3,5,3,5,4,4,4,4,5,4,5,36,0,1
784,Male,disloyal Customer,24,Business travel,Eco,134,3,0,3,1,5,3,5,5,5,4,4,3,5,5,0,0,0
37322,Male,disloyal Customer,36,Business travel,Eco,1028,2,2,2,3,2,2,2,2,5,3,2,2,2,2,0,0,0
63814,Female,disloyal Customer,37,Business travel,Business,1192,3,3,3,2,4,3,4,4,3,3,5,5,4,4,10,3,0
111607,Male,Loyal Customer,54,Business travel,Business,1014,2,2,2,2,5,4,4,4,4,4,4,5,4,3,6,12,1
105549,Male,Loyal Customer,25,Personal Travel,Eco,611,4,5,4,3,4,2,2,5,3,2,3,2,5,2,175,192,0
63063,Female,Loyal Customer,25,Personal Travel,Eco,862,3,3,3,3,1,3,1,1,1,1,4,2,4,1,0,0,0
30839,Male,Loyal Customer,29,Business travel,Eco Plus,955,4,2,2,2,4,4,4,4,3,2,3,2,1,4,0,1,1
92484,Male,disloyal Customer,25,Business travel,Business,2139,5,0,5,4,3,5,3,3,5,2,3,4,4,3,0,0,1
45018,Male,Loyal Customer,39,Personal Travel,Eco,359,4,5,4,3,3,4,3,3,4,2,5,3,2,3,0,0,0
73231,Female,Loyal Customer,50,Personal Travel,Eco,946,3,1,3,2,3,2,2,1,1,3,1,4,1,2,50,52,0
102279,Male,Loyal Customer,37,Business travel,Business,3592,3,4,4,4,2,4,4,3,3,3,3,1,3,4,0,0,0
63817,Male,Loyal Customer,42,Business travel,Business,1623,5,5,5,5,5,4,5,3,3,3,3,4,3,3,0,0,1
14989,Male,Loyal Customer,26,Personal Travel,Eco Plus,1080,2,4,3,4,3,3,3,3,5,4,5,4,5,3,6,0,0
8206,Male,Loyal Customer,42,Business travel,Business,2244,3,5,5,5,5,4,4,3,3,3,3,1,3,2,7,12,0
48339,Male,Loyal Customer,29,Business travel,Business,1988,4,4,2,4,5,4,5,5,1,1,2,5,5,5,0,0,1
23984,Female,Loyal Customer,52,Business travel,Eco,427,4,4,4,4,3,5,5,4,4,4,4,5,4,4,3,10,1
79411,Male,disloyal Customer,26,Business travel,Eco,102,2,2,2,3,3,2,3,3,1,4,4,1,4,3,81,77,0
51283,Female,Loyal Customer,35,Business travel,Eco Plus,250,1,4,4,4,1,1,1,1,4,2,2,1,2,1,55,,0
107587,Male,Loyal Customer,53,Business travel,Business,3537,3,3,3,3,5,5,5,5,5,5,5,3,5,5,7,0,1
60848,Female,Loyal Customer,7,Personal Travel,Eco,1754,1,1,1,3,1,1,1,1,3,4,3,1,3,1,2,0,0
34046,Male,Loyal Customer,34,Business travel,Business,1674,4,4,4,4,4,5,4,4,4,5,4,5,4,3,0,0,1
62350,Male,Loyal Customer,40,Business travel,Eco,1735,2,4,4,4,2,2,2,2,4,2,2,1,3,2,29,27,0
113811,Female,disloyal Customer,32,Business travel,Eco Plus,407,2,2,2,3,3,2,3,3,3,1,3,2,3,3,31,34,0
54654,Female,Loyal Customer,30,Business travel,Business,854,5,5,5,5,5,5,5,5,3,1,4,5,1,5,0,0,1
51202,Male,Loyal Customer,40,Business travel,Eco Plus,373,5,5,1,5,5,5,5,5,4,3,2,5,4,5,0,7,1
102764,Male,Loyal Customer,34,Business travel,Business,1618,4,4,4,4,5,3,5,5,5,5,5,4,5,4,37,11,1
58,Female,Loyal Customer,43,Business travel,Business,2199,0,5,0,1,4,4,5,5,5,5,5,4,5,3,0,0,1
84727,Female,Loyal Customer,40,Business travel,Business,3521,3,3,2,3,2,5,4,2,2,2,2,5,2,5,0,0,1
30317,Female,disloyal Customer,25,Business travel,Eco,391,1,0,1,3,5,1,5,5,1,4,2,4,5,5,3,0,0
33706,Male,disloyal Customer,20,Business travel,Eco,759,3,3,3,3,1,3,1,1,4,1,4,1,4,1,8,11,0
54865,Male,Loyal Customer,57,Business travel,Business,862,3,3,3,3,4,4,5,4,4,4,4,4,4,4,8,0,1
6191,Male,Loyal Customer,52,Personal Travel,Eco,491,2,1,4,3,3,4,3,3,2,1,4,4,3,3,16,17,0
99701,Male,Loyal Customer,48,Business travel,Business,1767,5,5,5,5,4,5,5,5,5,5,5,3,5,3,20,21,1
9112,Female,Loyal Customer,46,Business travel,Business,2473,3,3,3,3,3,4,4,5,5,5,5,4,5,4,5,26,1
66360,Female,disloyal Customer,85,Business travel,Business,586,2,2,2,3,2,2,5,2,4,3,1,5,2,5,0,0,0
5042,Female,Loyal Customer,59,Business travel,Business,235,3,3,3,3,5,4,4,5,5,5,5,5,5,5,0,0,1
120436,Female,Loyal Customer,62,Business travel,Business,2845,2,2,2,2,1,4,3,4,4,4,4,4,4,5,0,0,1
82426,Male,Loyal Customer,47,Business travel,Business,241,0,0,0,3,4,5,5,5,5,5,5,4,5,3,5,0,1
41339,Male,Loyal Customer,21,Personal Travel,Eco,689,3,1,3,3,2,3,3,2,4,1,3,1,3,2,0,22,0
84129,Female,Loyal Customer,49,Personal Travel,Eco,1569,4,4,3,3,2,4,5,4,4,3,4,4,4,5,0,0,1
116245,Female,Loyal Customer,14,Personal Travel,Eco,325,5,1,5,3,2,5,2,2,1,1,4,2,3,2,4,0,1
90169,Female,Loyal Customer,46,Personal Travel,Eco,1084,3,5,3,4,3,5,3,3,2,4,5,3,5,3,247,238,0
60751,Female,Loyal Customer,25,Business travel,Business,628,2,2,2,2,4,5,4,4,3,2,4,4,5,4,17,14,1
83934,Male,Loyal Customer,46,Business travel,Business,3724,5,5,2,5,4,5,4,4,4,4,4,3,4,4,0,18,1
16542,Male,Loyal Customer,25,Business travel,Business,2365,1,1,5,1,4,5,4,4,3,5,2,4,2,4,0,0,1
37022,Female,Loyal Customer,61,Personal Travel,Eco Plus,899,3,5,3,3,3,5,4,4,4,3,4,4,4,5,28,38,0
89270,Male,Loyal Customer,54,Business travel,Business,2392,2,2,2,2,5,4,5,4,4,4,4,4,4,3,0,0,1
76816,Male,Loyal Customer,31,Business travel,Business,3095,5,5,5,5,5,5,5,5,5,3,5,4,5,5,7,5,1
37269,Female,Loyal Customer,54,Business travel,Eco,1056,5,5,5,5,2,1,4,5,5,5,5,4,5,4,0,0,1
115226,Female,Loyal Customer,58,Business travel,Business,337,2,4,4,4,3,2,3,2,2,2,2,2,2,1,0,0,0
30289,Male,Loyal Customer,41,Business travel,Business,1476,3,3,3,3,3,3,5,5,5,5,5,3,5,5,0,0,1
53518,Male,Loyal Customer,68,Personal Travel,Eco,2419,1,4,1,3,1,5,5,3,3,5,5,5,3,5,4,4,0
113572,Male,Loyal Customer,50,Business travel,Eco,414,3,1,2,2,3,3,3,3,1,1,3,3,2,3,0,0,0
108938,Male,Loyal Customer,62,Personal Travel,Eco,1075,4,5,4,4,1,4,1,1,5,3,5,5,4,1,54,37,0
13008,Female,Loyal Customer,47,Business travel,Business,1686,3,3,3,3,1,5,3,4,4,4,4,5,4,4,0,0,1
105791,Male,Loyal Customer,34,Personal Travel,Eco,925,3,4,3,1,3,3,3,3,4,5,4,4,5,3,1,0,0
58509,Male,Loyal Customer,67,Personal Travel,Eco,719,4,4,4,3,4,4,4,4,3,2,5,4,5,4,37,29,0
126972,Male,Loyal Customer,42,Business travel,Business,325,3,3,3,3,2,4,5,5,5,5,5,3,5,4,1,0,1
112916,Female,Loyal Customer,58,Business travel,Business,1076,1,3,3,3,2,3,4,1,1,1,1,2,1,2,25,9,0
50858,Male,Loyal Customer,67,Personal Travel,Eco,363,3,5,3,3,5,3,5,5,4,4,4,5,4,5,5,2,0
16235,Female,Loyal Customer,11,Business travel,Business,2869,1,4,4,4,1,1,1,1,4,5,4,1,3,1,2,17,0
6789,Female,disloyal Customer,26,Business travel,Business,303,2,0,2,2,4,2,4,4,5,2,4,5,4,4,0,0,0
82056,Female,disloyal Customer,35,Business travel,Eco Plus,1522,2,2,2,2,2,2,2,2,2,2,1,4,2,2,1,0,0
19432,Male,Loyal Customer,38,Personal Travel,Eco,645,2,4,2,1,4,2,3,4,1,5,1,3,2,4,37,63,0
37451,Male,disloyal Customer,21,Business travel,Eco,1028,2,2,2,4,1,2,1,1,5,1,3,4,4,1,2,0,0
104839,Female,Loyal Customer,46,Personal Travel,Eco,472,2,2,5,3,4,3,3,2,2,5,2,4,2,2,44,30,0
11605,Male,Loyal Customer,40,Personal Travel,Eco,657,4,4,4,4,5,4,5,5,5,5,4,4,4,5,0,0,1
92523,Female,Loyal Customer,28,Personal Travel,Eco,1947,2,4,2,4,5,2,5,5,3,2,5,3,5,5,14,0,0
59779,Female,Loyal Customer,35,Personal Travel,Eco,927,4,4,4,2,1,4,1,1,4,3,4,3,4,1,0,0,1
15539,Female,Loyal Customer,32,Business travel,Business,3611,4,4,4,4,4,4,4,4,5,4,1,4,4,4,26,4,1
18071,Male,Loyal Customer,64,Personal Travel,Eco,488,5,0,5,4,4,5,4,4,3,2,4,3,3,4,0,0,1
127037,Female,disloyal Customer,22,Business travel,Eco,651,3,1,3,2,5,3,5,5,4,2,3,3,3,5,1,10,0
31116,Male,Loyal Customer,24,Business travel,Business,3920,1,1,1,1,4,4,4,4,3,4,3,4,5,4,0,0,1
109781,Female,Loyal Customer,42,Personal Travel,Business,1052,4,4,5,3,5,3,3,4,2,5,4,3,4,3,338,304,0
62588,Male,Loyal Customer,31,Business travel,Business,1726,5,5,5,5,5,5,5,5,1,4,2,5,2,5,0,0,1
63623,Male,Loyal Customer,34,Business travel,Business,1440,3,3,3,3,4,4,4,5,5,4,4,4,5,4,147,157,1
74533,Female,Loyal Customer,18,Business travel,Business,1126,2,2,2,2,4,3,4,4,5,4,5,5,4,4,0,0,1
23564,Female,Loyal Customer,41,Business travel,Eco Plus,770,1,2,2,2,3,3,4,1,1,1,1,2,1,1,15,15,0
67595,Female,disloyal Customer,35,Business travel,Business,1242,4,4,4,5,2,4,2,2,5,4,4,5,4,2,0,0,0
81924,Female,Loyal Customer,42,Business travel,Business,3535,5,5,5,5,2,4,4,3,3,3,3,5,3,4,0,0,1
6132,Male,disloyal Customer,21,Business travel,Eco,475,1,0,1,1,2,1,2,2,5,5,5,3,5,2,8,7,0
10442,Male,disloyal Customer,33,Business travel,Business,201,3,2,2,1,4,2,4,4,4,2,5,3,4,4,65,100,0
93680,Male,Loyal Customer,60,Business travel,Business,3254,5,5,1,5,2,4,5,4,4,4,4,3,4,5,24,66,1
72023,Female,Loyal Customer,53,Business travel,Business,3784,3,3,3,3,4,4,4,5,3,4,5,4,5,4,0,0,1
57470,Male,Loyal Customer,46,Business travel,Business,1875,1,1,1,1,4,5,5,3,3,3,3,5,3,5,0,0,1
35149,Male,disloyal Customer,39,Business travel,Business,1118,2,3,3,3,1,3,4,1,3,5,3,1,3,1,0,20,0
125823,Male,disloyal Customer,23,Business travel,Eco,1013,3,3,3,3,5,3,3,5,3,5,4,5,5,5,4,0,0
116925,Male,Loyal Customer,49,Business travel,Business,2778,3,3,3,3,2,5,4,5,5,5,5,3,5,4,22,6,1
103326,Female,Loyal Customer,35,Personal Travel,Eco,1139,2,4,2,1,5,2,5,5,5,4,3,3,5,5,0,4,0
104969,Female,Loyal Customer,59,Business travel,Business,314,2,2,2,2,4,5,4,5,5,5,5,3,5,3,80,69,1
54556,Female,Loyal Customer,64,Personal Travel,Eco,925,3,1,3,3,2,3,2,4,4,3,4,2,4,1,0,3,0
114469,Male,Loyal Customer,75,Business travel,Business,371,1,1,1,1,4,2,2,1,1,1,1,1,1,1,14,11,0
61306,Male,Loyal Customer,9,Personal Travel,Eco,862,2,1,2,2,4,2,4,4,3,3,1,3,2,4,2,1,0
18117,Female,Loyal Customer,44,Business travel,Eco Plus,629,3,1,1,1,5,3,4,3,3,3,3,1,3,2,11,8,0
65932,Female,Loyal Customer,13,Personal Travel,Eco,569,2,3,2,3,1,2,1,1,5,2,2,1,4,1,59,62,0
57316,Male,Loyal Customer,53,Business travel,Business,414,1,1,1,1,4,4,5,5,5,4,5,5,5,3,0,1,1
55434,Female,Loyal Customer,44,Business travel,Eco,2136,2,2,4,4,2,2,2,2,5,2,2,2,2,2,0,51,0
105469,Female,disloyal Customer,28,Business travel,Business,495,2,2,2,1,3,2,3,3,3,2,5,3,4,3,0,0,0
15297,Female,disloyal Customer,23,Business travel,Eco,612,3,5,3,1,2,3,2,2,3,1,5,2,3,2,0,0,0
127101,Female,Loyal Customer,32,Personal Travel,Eco,647,5,5,5,2,1,5,1,1,3,5,1,5,4,1,0,0,1
112872,Female,Loyal Customer,39,Business travel,Business,1357,3,3,1,3,4,5,5,2,2,2,2,4,2,5,1,0,1
97574,Female,Loyal Customer,53,Business travel,Business,3497,5,5,5,5,5,5,4,3,3,3,3,5,3,3,43,43,1
100010,Female,Loyal Customer,44,Business travel,Business,277,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0,1
115618,Male,Loyal Customer,51,Business travel,Business,1898,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,1,1
25728,Male,Loyal Customer,40,Personal Travel,Eco,528,5,4,5,2,4,5,4,4,4,3,5,3,4,4,12,0,1
111717,Female,Loyal Customer,25,Personal Travel,Eco,541,3,4,3,2,1,3,1,1,4,5,5,5,4,1,33,37,0
13734,Male,Loyal Customer,53,Business travel,Eco,401,4,3,3,3,4,4,4,2,2,3,5,4,2,4,242,242,1
2415,Male,Loyal Customer,8,Personal Travel,Eco,604,2,5,2,3,5,2,5,5,4,5,4,3,1,5,0,0,0
89624,Male,Loyal Customer,24,Business travel,Eco,1035,4,4,4,4,4,4,4,4,2,1,3,3,3,4,26,4,0
36007,Female,disloyal Customer,33,Business travel,Eco,399,2,0,2,2,4,2,5,4,2,3,5,4,3,4,0,0,0
67683,Female,Loyal Customer,57,Business travel,Business,3161,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0,1
10437,Female,disloyal Customer,22,Business travel,Business,224,0,4,0,1,3,0,3,3,4,5,4,4,4,3,0,0,1
110284,Female,disloyal Customer,19,Business travel,Business,883,5,0,5,2,5,5,5,5,3,5,4,4,5,5,8,22,1
122491,Male,Loyal Customer,57,Business travel,Eco Plus,808,1,2,2,2,1,1,1,1,1,4,2,3,2,1,0,0,0
103301,Male,disloyal Customer,24,Business travel,Eco,1139,4,3,3,3,1,3,1,1,3,2,5,5,5,1,0,0,1
36157,Male,Loyal Customer,14,Personal Travel,Business,1674,1,3,1,3,3,1,4,3,4,4,3,2,3,3,42,91,0
3,Male,Loyal Customer,41,Business travel,Business,853,4,4,4,4,5,5,5,3,3,3,3,4,3,5,0,0,1
3854,Male,Loyal Customer,53,Personal Travel,Eco,650,3,1,3,2,2,3,2,2,4,1,2,1,3,2,0,0,0
106560,Male,Loyal Customer,48,Business travel,Business,2123,1,1,1,1,2,4,5,5,5,5,5,3,5,4,2,0,1
113683,Female,Loyal Customer,26,Personal Travel,Eco,197,1,3,0,3,3,0,3,3,4,3,3,3,3,3,16,18,0
48500,Female,Loyal Customer,24,Business travel,Business,3795,3,3,3,3,5,4,5,5,3,5,1,4,3,5,0,0,1
119193,Female,Loyal Customer,45,Business travel,Eco,331,1,3,3,3,4,4,3,1,1,1,1,1,1,3,26,30,0
48424,Male,Loyal Customer,47,Business travel,Eco,819,4,2,2,2,5,4,5,5,1,5,4,5,1,5,0,0,1
6253,Female,Loyal Customer,8,Personal Travel,Eco,413,2,5,2,2,5,2,5,5,2,3,4,4,2,5,0,0,0
100655,Female,Loyal Customer,58,Business travel,Business,1858,3,3,3,3,2,5,5,4,4,4,4,5,4,4,2,8,1
58151,Female,Loyal Customer,42,Business travel,Business,3239,5,5,5,5,2,5,5,4,4,5,4,5,4,4,0,34,1
95245,Male,Loyal Customer,49,Personal Travel,Eco,189,3,1,3,4,1,3,1,1,1,3,3,4,4,1,0,0,0
111155,Female,Loyal Customer,68,Personal Travel,Eco,1173,3,4,3,1,4,5,4,4,4,3,2,3,4,4,0,0,0
49354,Male,Loyal Customer,47,Business travel,Eco,156,4,5,5,5,5,4,5,5,2,1,4,4,2,5,1,1,1
79934,Female,Loyal Customer,31,Business travel,Business,3025,3,4,3,3,5,5,5,5,5,2,5,4,4,5,10,0,1
32884,Male,Loyal Customer,15,Personal Travel,Eco,216,4,5,0,3,2,0,2,2,5,2,4,5,5,2,0,1,0
86004,Male,Loyal Customer,51,Business travel,Business,554,1,1,1,1,4,5,4,5,5,5,5,5,5,3,0,0,1
123646,Female,disloyal Customer,26,Business travel,Business,214,5,5,5,1,1,5,1,1,3,3,5,3,5,1,0,0,1
4521,Male,Loyal Customer,41,Business travel,Business,2836,2,2,3,2,3,4,4,4,4,4,4,3,4,4,0,0,1
114074,Male,Loyal Customer,9,Business travel,Business,2139,1,1,1,1,1,1,1,4,3,4,4,1,3,1,130,134,0
67680,Female,Loyal Customer,47,Business travel,Business,3835,1,1,1,1,4,4,4,5,5,5,5,4,5,4,0,9,1
6793,Female,Loyal Customer,54,Business travel,Business,224,2,3,3,3,2,2,2,3,4,2,3,2,2,2,65,154,0
78719,Female,Loyal Customer,57,Business travel,Business,2306,5,5,5,5,2,4,4,4,4,5,4,4,4,3,59,60,1
55200,Male,Loyal Customer,50,Personal Travel,Eco Plus,1609,5,1,5,3,4,5,4,4,3,1,4,1,4,4,0,0,1
2614,Female,Loyal Customer,68,Personal Travel,Eco,280,1,1,1,4,2,3,3,2,2,1,2,4,2,1,0,0,0
128532,Male,Loyal Customer,35,Personal Travel,Eco,370,2,4,2,4,3,2,3,3,2,3,4,4,3,3,33,34,0
98514,Male,disloyal Customer,37,Business travel,Business,402,1,2,2,2,3,2,3,3,3,3,5,4,5,3,0,0,0
6570,Female,Loyal Customer,33,Business travel,Business,473,4,1,1,1,2,3,3,4,4,4,4,1,4,3,45,40,0
31220,Female,Loyal Customer,60,Personal Travel,Eco,628,4,1,4,2,4,2,2,5,5,4,5,3,5,3,0,5,0
126643,Male,Loyal Customer,28,Business travel,Business,2045,4,3,3,3,4,4,4,4,1,4,4,1,4,4,0,0,0
28469,Female,disloyal Customer,30,Business travel,Eco,1721,4,4,4,3,3,4,3,3,5,4,3,2,5,3,2,10,1
74061,Male,disloyal Customer,40,Business travel,Business,722,4,4,4,3,4,4,5,4,4,4,4,3,4,4,4,0,0
42363,Male,Loyal Customer,10,Personal Travel,Eco,550,2,4,2,4,4,2,1,4,3,1,3,4,3,4,0,0,0
127368,Male,Loyal Customer,49,Business travel,Business,1009,5,4,5,5,5,5,4,5,5,5,5,3,5,5,0,0,1
17040,Male,Loyal Customer,52,Business travel,Eco,1134,5,4,4,4,5,5,5,2,4,5,4,5,3,5,293,284,1
43143,Male,Loyal Customer,39,Personal Travel,Eco Plus,192,3,5,3,3,4,3,4,4,3,2,4,5,5,4,36,40,0
93693,Female,Loyal Customer,51,Business travel,Business,1452,3,3,3,3,3,4,5,1,1,2,1,4,1,3,0,0,1
83260,Female,Loyal Customer,54,Business travel,Business,1979,5,5,5,5,4,3,4,5,5,5,5,4,5,4,4,11,1
68099,Female,disloyal Customer,11,Business travel,Eco,868,4,4,4,3,3,4,3,3,1,5,4,1,3,3,0,3,0
126894,Female,Loyal Customer,57,Business travel,Business,2125,1,1,1,1,4,5,5,4,4,4,4,3,4,3,14,0,1
107834,Male,Loyal Customer,32,Personal Travel,Eco,349,5,4,5,5,4,5,4,4,3,4,5,3,4,4,3,0,1
122811,Male,Loyal Customer,66,Personal Travel,Eco,599,3,2,3,4,3,3,3,3,2,5,4,3,3,3,0,0,0
22691,Female,Loyal Customer,30,Business travel,Business,1992,3,3,3,3,3,3,3,3,2,4,3,3,3,3,0,0,0
116747,Female,Loyal Customer,29,Personal Travel,Eco Plus,358,1,5,2,3,5,2,5,5,4,2,4,5,4,5,13,4,0
49469,Female,Loyal Customer,31,Business travel,Eco,109,5,5,4,5,5,4,5,5,5,2,4,2,2,5,0,2,1
17652,Male,Loyal Customer,45,Business travel,Business,1008,5,5,5,5,1,4,2,4,4,4,4,2,4,3,1,1,1
88132,Male,disloyal Customer,23,Business travel,Eco,366,2,5,1,1,2,1,2,2,4,3,4,3,5,2,36,31,0
118928,Female,disloyal Customer,33,Business travel,Eco Plus,587,3,3,3,4,1,3,1,1,3,3,4,1,3,1,6,0,0
44567,Female,Loyal Customer,64,Business travel,Eco,84,3,2,2,2,2,5,4,4,4,3,4,1,4,1,10,16,1
79067,Male,Loyal Customer,36,Business travel,Business,226,4,4,4,4,2,5,4,5,5,5,5,5,5,5,0,0,1
86156,Female,Loyal Customer,59,Business travel,Business,1626,1,1,1,1,5,5,4,5,5,5,5,3,5,4,3,7,1
80090,Female,Loyal Customer,9,Personal Travel,Eco Plus,950,3,1,2,3,2,2,2,2,1,5,3,3,3,2,0,0,0
120055,Male,disloyal Customer,23,Business travel,Business,237,4,4,4,1,5,4,5,5,5,5,5,3,4,5,0,0,1
106878,Female,disloyal Customer,11,Business travel,Eco,577,4,2,4,3,2,4,2,2,2,4,4,1,3,2,70,63,0
58199,Female,Loyal Customer,11,Business travel,Business,1887,3,5,5,5,3,2,3,3,4,3,4,2,4,3,0,9,0
47928,Female,Loyal Customer,24,Personal Travel,Eco,817,3,1,3,3,2,3,2,2,4,2,3,3,3,2,0,0,0
